time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
129, 4974, 2.913148, 2.497587, 1.077460, 0.010665, 0.412947,0.717695,0.359765,0.005383,0.005282,1.220130,1.041610,1.348044,0.924479,0.000000
130, 4592, 2.706446, 2.508057, 0.935136, 0.009636, 0.419207,0.607027,0.328109,0.004996,0.004640,1.153932,1.077950,1.356435,0.886932,0.000000
131, 3967, 2.620620, 2.510713, 0.899505, 0.008529, 0.467860,0.560456,0.339049,0.004532,0.003997,1.121149,1.072295,1.326695,0.878403,0.000000
132, 3099, 2.604389, 2.504034, 2.081743, 0.276807, 0.530494,1.328766,0.752978,0.139492,0.137315,1.042096,1.071000,1.279251,0.845927,0.000000
133, 2200, 2.792727, 2.511364, 2.140696, 0.109695, 0.280455,1.386216,0.754480,0.054075,0.055620,0.837507,0.983300,1.304045,0.526245,0.000000
134, 2231, 2.946661, 2.516360, 2.036464, 0.065011, 0.229045,1.305869,0.730595,0.032734,0.032277,0.609465,1.027248,1.290248,0.356912,0.000000
135, 2668, 2.919415, 2.522489, 1.768590, 0.030737, 0.192654,1.148572,0.620019,0.015261,0.015476,0.480967,1.021549,1.283054,0.229719,0.000000
136, 3388, 2.824970, 2.514168, 1.476784, 0.015438, 0.216942,0.961926,0.514858,0.007978,0.007461,0.522289,0.966096,1.320188,0.176748,0.000000
137, 3979, 2.936919, 2.513697, 1.327140, 0.004472, 0.339281,0.863463,0.463676,0.002493,0.001979,0.563729,0.937406,1.349326,0.159385,0.000000
138, 3904, 2.728996, 2.506404, 1.175497, 0.004703, 0.363986,0.724789,0.450707,0.002779,0.001924,0.595565,0.948685,1.366160,0.185777,0.000000
139, 3497, 2.702316, 2.506720, 1.127037, 0.007164, 0.369174,0.676093,0.450944,0.004154,0.003010,0.675904,0.955440,1.425468,0.213132,0.000000
140, 3121, 2.853573, 2.503364, 1.163003, 0.005484, 0.336110,0.685514,0.477488,0.003012,0.002471,0.736051,0.956236,1.470744,0.228366,0.000000
141, 3035, 2.972323, 2.500165, 1.143505, 0.003342, 0.351895,0.650478,0.493027,0.001873,0.001469,0.773846,0.959645,1.495743,0.244407,0.000000
142, 2972, 2.876178, 2.502355, 1.064873, 0.003344, 0.385599,0.551646,0.513226,0.001916,0.001428,0.729600,0.994135,1.490425,0.240807,0.000000
143, 2728, 2.758798, 2.508065, 1.029218, 0.006369, 0.427419,0.471260,0.557957,0.003786,0.002582,0.642405,1.047313,1.465671,0.233004,0.000000
144, 2306, 2.646141, 2.499133, 2.069173, 0.161564, 0.400260,1.008595,1.060578,0.100776,0.060789,0.524734,1.110422,1.415787,0.230278,0.000000
145, 1988, 2.702716, 2.474849, 2.133310, 0.076663, 0.248491,1.035676,1.097634,0.047636,0.029028,0.260954,1.189993,1.280200,0.184826,0.000000
146, 2043, 2.956437, 2.470387, 2.073807, 0.057812, 0.236417,1.015127,1.058681,0.036551,0.021261,0.150484,1.241377,1.229435,0.178197,0.000000
147, 2559, 2.861274, 2.483783, 1.787102, 0.032981, 0.192653,0.894853,0.892248,0.020830,0.012151,-0.038306,1.311504,1.147944,0.143430,0.000000
148, 3329, 2.775008, 2.483328, 1.480457, 0.016902, 0.225293,0.768291,0.712167,0.010763,0.006139,-0.143920,1.334571,1.103420,0.106353,0.000000
149, 3946, 2.882666, 2.482514, 1.322854, 0.008517, 0.357070,0.679208,0.643646,0.005091,0.003426,-0.184154,1.339162,1.070284,0.104293,0.000000
150, 3891, 2.604986, 2.489077, 1.120909, 0.012334, 0.383192,0.560158,0.560751,0.007407,0.004927,-0.206669,1.335949,1.047727,0.101278,0.000000
151, 3480, 2.552299, 2.488218, 1.054760, 0.012642, 0.382471,0.501372,0.553388,0.006991,0.005651,-0.203785,1.330237,1.039668,0.106470,0.000000
152, 3136, 2.734694, 2.495217, 1.108825, 0.012060, 0.344069,0.525755,0.583070,0.006718,0.005342,-0.122576,1.285862,1.040744,0.141240,0.000000
153, 3090, 2.903560, 2.493528, 1.139152, 0.005997, 0.367961,0.529902,0.609249,0.003218,0.002779,-0.119146,1.288443,1.016413,0.171927,0.000000
154, 3050, 2.742295, 2.490492, 1.040453, 0.009655, 0.394426,0.454662,0.585791,0.005329,0.004326,-0.121756,1.302705,0.999311,0.201214,0.000000
155, 2736, 2.664474, 2.504020, 0.980787, 0.005816, 0.441520,0.381177,0.599610,0.003509,0.002307,-0.189042,1.360078,0.963120,0.229205,0.000000
156, 2251, 2.597068, 2.498001, 2.081340, 0.043130, 0.270546,0.894596,1.186744,0.025715,0.017415,-0.242719,1.414082,0.934134,0.260082,0.000000
157, 2225, 2.703371, 2.499326, 2.261967, 0.019905, 0.161798,1.059889,1.202077,0.011857,0.008048,-0.161601,1.348743,0.926762,0.281844,0.000000
158, 2453, 2.974725, 2.493681, 2.188135, 0.012586, 0.159397,1.041930,1.146205,0.006811,0.005775,-0.137260,1.333490,0.903092,0.314535,0.000000
159, 3189, 2.901537, 2.491377, 1.852339, 0.011136, 0.165569,0.899205,0.953134,0.006623,0.004513,-0.092403,1.308883,0.897252,0.340152,0.000000
160, 4256, 2.790414, 2.497650, 1.531319, 0.008773, 0.214756,0.750965,0.780353,0.004822,0.003951,-0.035975,1.277488,0.911737,0.349844,0.000000
