"V3","V4","V102","V103","V104","V105"
81,1,2.30778,5.820179,2.913922,-1.209461
26,74,3.200858,4.679106,-0.129947,1.724941
126,24,2.582631,3.087459,2.634887,-1.94531
126,24,3.031061,2.418904,1.715743,-1.119806
62,53,0.742895,3.922657,-0.39749,0.676783
61,46,1.785292,4.73917,-2.043323,3.082764
61,46,3.991024,4.181367,-1.949795,3.660229
61,46,3.020037,2.769833,-0.668215,1.401514
92,27,2.134585,5.059924,2.302518,-0.983186
92,27,2.674408,4.784393,3.348042,-1.920706
74,117,2.92672,4.681856,3.360315,-1.87077
74,117,3.861625,3.269902,2.149034,-0.86102
74,117,2.117226,5.179469,2.881047,-1.517514
45,72,1.793346,2.791308,-0.24281,0.484395
45,72,1.793346,2.791308,-0.24281,0.484395
45,72,4.481561,4.077653,-0.283305,2.152977
93,15,2.895847,5.576687,3.112632,-1.268189
113,71,2.943774,1.419287,0.721701,-0.574225
113,71,3.839013,2.307928,1.366935,-0.486672
15,29,4.796813,3.09007,-0.450423,2.041592
64,117,4.317543,2.025919,1.197205,-0.237221
90,66,4.269346,3.12557,1.636176,-0.243231
90,66,3.766383,2.539852,2.091784,-1.14544
95,18,2.216532,1.955106,1.704012,-1.632697
95,18,3.661601,4.180111,3.367126,-1.784726
26,54,3.116254,2.116685,-1.245724,1.74826
101,15,4.147227,3.748971,2.694266,-1.091755
101,15,4.940047,3.613753,3.134351,-1.263203
101,15,4.2727,3.944096,3.392059,-1.657447
92,13,2.832238,5.864585,3.199364,-1.2611
92,13,3.823096,3.778067,2.251778,-0.77061
42,20,4.467619,3.594593,-3.045961,4.707201
42,20,4.154385,3.447073,-1.956659,3.430575
119,23,3.226841,3.955151,2.648111,-1.337746
119,23,3.786166,2.948574,1.939655,-0.816567
104,24,4.596963,2.915878,2.675822,-1.233444
111,62,1.908874,3.377751,2.423538,-1.890506
23,47,3.078788,2.890279,-1.060774,1.867113
23,47,2.745692,3.152948,-0.813227,1.591661
23,47,3.473021,5.005524,-0.929968,2.769123
9,59,3.101992,3.773937,-2.183578,3.360776
9,59,3.544836,5.030009,-0.648744,2.528281
9,59,4.070193,3.383896,-1.30552,2.719765
98,59,3.97947,2.678168,1.747476,-0.657529
98,59,3.447132,2.594411,1.433418,-0.595648
98,59,3.178001,3.249875,2.436636,-1.436795
123,22,4.507701,4.008738,2.272149,-0.415886
76,119,2.943893,1.936959,1.904237,-1.541905
76,119,3.177081,3.994931,2.46999,-1.162389
76,119,2.956153,4.033471,1.273902,-0.041646
63,118,3.99199,1.655704,1.713489,-1.039491
63,118,4.040822,3.217955,1.513726,-0.174515
91,84,3.764641,3.749267,2.449679,-1.003857
61,127,2.959928,2.617982,2.77032,-2.119728
88,60,2.310977,3.040088,1.809612,-1.252536
57,12,2.571994,3.2998,-0.244595,1.013119
57,12,2.994966,5.196529,-1.023185,2.745829
57,12,3.645625,3.536733,-0.495591,1.800593
90,12,3.453074,2.963428,2.020482,-1.02782
90,12,2.388913,1.929564,0.757607,-0.627246
94,6,3.3394,3.630602,2.50456,-1.281379
72,118,3.404633,2.94014,2.754328,-1.788256
72,118,2.769643,5.114717,2.492624,-0.889671
72,118,2.671321,4.29731,1.993527,-0.768232
72,118,2.339144,4.855959,2.907728,-1.587027
94,9,2.89622,4.361458,2.050054,-0.707179
94,9,2.711195,2.624892,1.179169,-0.629626
102,59,3.632399,1.973903,1.472078,-0.815167
102,59,2.342693,4.004007,2.299442,-1.330742
23,48,3.472024,3.515207,-2.358927,3.581443
23,48,3.660067,3.590942,-1.50797,2.839087
95,54,4.283366,2.20134,2.276528,-1.258416
95,54,2.305207,2.100864,1.843462,-1.675453
56,58,2.745947,4.127193,-2.121086,3.300516
56,58,1.533967,4.807614,-1.262198,2.228238
66,109,3.332025,4.258081,2.865197,-1.385583
66,109,2.776654,3.975137,1.967329,-0.832311
83,15,3.521694,5.181192,3.10737,-1.169385
83,15,2.916457,3.381948,2.008197,-1.060989
91,99,5.601216,1.303546,3.48332,-2.294761
91,99,5.601216,1.303546,3.48332,-2.294761
97,13,2.184837,3.177931,0.180914,0.380359
97,13,3.169048,2.785578,1.781989,-0.978354
97,13,2.32412,3.93813,1.896447,-0.962074
24,38,2.654758,0.106386,-1.68128,1.165969
24,38,3.946114,1.427657,-0.778513,1.337205
117,92,1.888869,3.99406,1.517408,-0.739229
111,67,3.502623,1.967817,1.414057,-0.811784
106,106,-0.793039,3.765135,-0.719631,0.305503
106,106,1.213586,4.847186,0.477323,0.376634
117,90,2.477033,3.198229,1.949984,-1.258455
117,90,1.700771,3.304326,1.237987,-0.821037
117,90,1.227917,3.949654,1.372652,-0.881953
89,70,1.661155,1.396457,1.368457,-1.754098
28,95,2.999635,3.348145,-1.230354,2.193326
33,98,1.785931,5.642369,-1.444011,2.857563
108,66,3.96511,2.668936,1.831493,-0.750385
91,42,3.431629,3.354079,1.880959,-0.73565
64,121,3.567643,3.06008,2.240349,-1.159134
67,127,3.754073,3.4084,2.402396,-1.100721
108,62,3.313815,2.353888,1.070081,-0.38599
61,118,4.115677,3.649455,2.339812,-0.79168
109,56,3.155568,2.172009,2.718782,-2.172267
76,117,3.819857,3.097472,2.012646,-0.812516
76,117,3.03437,4.492558,2.200943,-0.746669
115,73,5.158148,2.620505,1.859292,-0.310551
87,19,5.308291,1.818118,3.113579,-1.832768
30,80,2.224137,5.095447,-0.617135,1.984324
95,9,2.837529,3.225775,1.158211,-0.308609
62,24,0.634376,2.675348,-1.973016,1.6913
121,46,2.769125,3.18805,1.670838,-0.865281
54,2,4.566737,4.843939,-1.904173,4.123071
91,12,3.180416,5.195574,3.327511,-1.522321
108,70,4.404247,0.715114,1.137015,-0.683347
68,116,4.135604,2.952884,2.274803,-1.00593
114,28,4.41135,2.978436,3.523997,-2.132064
89,73,4.62099,3.340868,2.623519,-0.996251
19,52,3.153779,3.189331,-0.826666,1.787984
93,47,3.080383,2.285359,1.089704,-0.52934
114,46,4.411548,2.900984,2.438221,-1.078253
67,111,2.97114,2.053951,2.72233,-2.29957
125,26,4.514092,3.395763,2.401566,-0.796005
95,50,4.602855,0.855958,1.435813,-0.842198
92,118,3.160099,2.874964,2.046795,-1.208853
92,118,4.782878,2.872299,2.087381,-0.58781
78,12,3.242228,3.409454,2.441484,-1.349462
75,125,2.51257,4.266619,2.599209,-1.450618
59,123,3.01779,2.701287,2.641411,-1.931899
44,31,0.339172,3.723388,0.410926,-0.378436
36,91,3.699411,-0.337034,-1.334552,1.064044
36,91,4.156164,1.4925,-1.194305,1.865579
17,58,1.710488,4.074693,-0.783128,1.519169
58,20,2.39266,1.48194,-2.164408,2.108597
58,20,1.593159,2.707718,-1.84118,1.964194
11,29,4.773551,3.119048,-0.439054,2.032688
11,29,3.111771,1.085202,-1.847413,1.921346
11,29,4.505068,3.006178,0.268464,1.170181
42,88,3.538628,3.427404,0.072563,1.144656
42,88,2.855713,3.787825,-0.079806,1.166729
52,1,4.16696,4.220632,-0.544758,2.345393
52,1,4.203437,3.745567,-0.206718,1.826493
40,80,3.633559,4.610545,-1.906232,3.647572
82,2,1.521578,4.489315,2.623276,-1.788889
30,17,2.854618,4.09291,0.150672,1.062337
27,72,2.518015,2.679009,-1.35429,1.843498
27,72,2.383324,3.412761,0.353818,0.385843
22,91,2.189214,3.230066,-1.969556,2.552036
22,91,2.506857,2.439242,-0.214156,0.603098
119,95,2.852023,2.554897,1.300148,-0.721789
119,95,3.860841,1.812687,0.339159,0.344279
17,53,2.793115,3.634061,-0.990369,1.986908
62,117,1.702158,1.16329,1.576509,-2.041417
98,51,3.474879,3.515793,2.705206,-1.474383
101,48,2.762454,3.642149,2.279642,-1.287635
8,88,3.268855,4.891312,-1.879338,3.588124
118,82,3.275123,1.755452,-0.135646,0.556236
57,76,3.119881,5.624618,-1.897604,3.846921
59,116,2.124537,0.390423,0.612383,-1.224295
82,13,4.312284,2.824145,2.000455,-0.71262
4,54,2.663756,3.455914,-1.651019,2.520888
4,54,3.010563,3.909554,-0.974288,2.172795
95,88,4.441703,2.412747,1.369156,-0.198851
114,67,3.808984,2.5091,1.968165,-1.016721
80,8,1.825155,2.854603,0.881956,-0.599299
92,5,4.034861,4.131923,3.629785,-1.913845
61,16,4.25658,5.009328,-0.955581,3.116538
122,26,5.185876,3.070926,2.975069,-1.227201
97,20,3.798745,4.054295,2.586177,-1.000547
55,2,3.764292,4.758173,-1.970912,3.826835
122,19,4.096467,2.828317,2.058017,-0.857648
122,19,2.831212,3.211901,2.910989,-2.06828
122,19,3.182046,3.014013,2.687929,-1.783316
89,63,4.549461,3.159217,0.964341,0.557014
89,63,2.908223,3.536478,2.547431,-1.540474
71,120,4.874006,3.411782,2.341697,-0.581612
71,120,3.240002,5.393732,3.471993,-1.560808
71,120,4.28102,3.460718,3.490698,-1.951397
51,80,1.160436,4.734548,-0.236122,1.020448
51,80,3.549397,2.307765,-0.683305,1.441897
55,10,2.107105,3.988209,-0.45159,1.314174
28,11,4.136529,3.033676,-2.22564,3.521469
92,46,1.608185,3.858962,0.936784,-0.329014
65,115,2.778148,2.065362,0.297127,0.04846
18,8,3.546726,3.688521,-2.233582,3.558603
18,8,2.902011,3.15883,-0.958515,1.804111
88,63,2.579546,3.107772,1.268011,-0.573222
80,0,2.108063,2.906697,2.693895,-2.272954
82,6,2.845845,3.91715,2.320435,-1.181677
89,46,4.388254,2.682291,2.263063,-1.003136
4,57,3.772991,3.704596,-0.749084,2.175439
105,17,2.71335,3.153595,0.741517,0.026072
105,17,4.033743,4.889409,3.550935,-1.523854
83,14,3.112753,2.836433,2.362855,-1.560576
111,16,1.743686,2.416726,1.420334,-1.35176
111,16,3.981543,1.962473,2.001284,-1.205541
66,53,3.609377,2.483174,-1.156395,2.011976
38,91,4.171987,2.73919,-1.993836,3.18475
95,97,4.638938,3.216654,2.368564,-0.785217
105,124,3.843183,3.986245,2.256253,-0.68087
126,53,4.527563,3.419352,1.688812,-0.068476
126,53,4.430696,4.055356,2.183374,-0.340108
93,61,3.980075,2.548831,2.342268,-1.303976
16,26,2.376223,2.911403,-1.233328,1.76194
1,9,4.792423,2.421106,-0.391257,1.704958
1,9,3.916987,2.207935,-0.744364,1.612642
92,9,3.791046,3.207081,3.503213,-2.26937
44,70,2.862451,3.860033,-1.82971,2.947332
22,1,3.652735,2.898904,-1.182204,2.22651
22,1,3.682198,3.098072,-1.046504,2.185215
101,62,3.919506,3.379374,2.89015,-1.533366
107,20,0.529751,5.219155,1.513987,-0.784788
115,25,4.311405,2.005756,2.810058,-1.860525
80,14,3.13494,3.499013,2.439185,-1.354211
63,114,4.174194,3.515366,2.609146,-1.092143
63,114,4.732254,4.547837,2.290582,-0.120428
53,66,3.845211,5.765545,-2.186458,4.490612
53,66,2.632267,2.006332,-0.743004,1.002589
29,61,3.756468,3.739985,-0.111298,1.546015
29,61,3.098531,3.088205,-0.279764,1.177244
17,48,2.806885,4.360104,-0.471131,1.772981
17,48,3.351885,4.499543,-0.719579,2.301077
12,31,3.565838,2.667168,-1.404228,2.317973
98,105,3.513483,4.198577,2.889737,-1.3608
98,105,2.763263,4.279168,3.043422,-1.787948
107,61,3.10418,3.573266,1.71199,-0.609528
107,61,1.711224,4.296261,2.125823,-1.294488
52,2,4.657,2.659862,-0.113491,1.470506
101,60,1.520666,2.4636,1.438721,-1.441575
72,125,3.483572,3.378263,2.331123,-1.152641
72,125,3.822869,2.964367,2.631551,-1.485093
33,67,3.650695,2.955485,-1.535128,2.601537
33,67,5.151815,6.065885,-0.879289,3.843362
45,15,2.946955,2.153144,-0.867817,1.316549
62,67,2.903004,6.194778,-1.373678,3.470854
62,67,2.464156,4.630829,-2.480197,3.75158
62,67,3.351659,5.561836,-1.638708,3.657856
105,92,1.842876,2.749857,2.886007,-2.637648
35,79,3.167987,4.444141,-1.038252,2.521494
126,40,4.397627,3.239823,2.428233,-0.934215
90,47,3.279762,3.29133,1.731233,-0.674262
73,114,3.055305,3.571878,3.642181,-2.557665
71,121,3.31485,3.137437,2.058131,-1.048382
71,121,3.598421,4.194895,3.458716,-1.895318
33,81,2.287819,4.277505,-2.587771,3.642482
118,83,3.347591,3.520684,0.633085,0.545712
118,83,2.656724,2.986749,0.160162,0.515502
96,88,3.9101,3.330736,2.140763,-0.809081
115,74,3.399848,3.110587,1.864564,-0.832526
107,59,3.245794,3.050969,2.000985,-1.056136
107,59,2.505005,3.113917,2.297274,-1.628886
92,53,2.117586,2.163294,0.487065,-0.370469
122,51,3.385772,3.057893,1.911677,-0.907128
112,65,2.883683,2.45764,1.738405,-1.186758
40,13,4.005761,3.227162,-1.418128,2.741307
40,13,2.551407,3.427416,0.237607,0.576283
96,68,3.314244,3.645781,2.31176,-1.092871
50,20,3.382876,3.85346,-1.667067,2.9941
50,20,5.163323,2.801413,-1.83797,3.458528
92,54,3.808678,2.866545,2.268106,-1.168624
104,36,3.780663,3.36511,1.985701,-0.692312
104,36,2.703589,6.521664,2.050178,0.104128
110,72,3.709432,2.204733,2.123348,-1.337954
70,126,1.820013,4.213639,0.744183,0.09687
70,126,4.608043,3.990131,2.813348,-0.922382
124,31,4.320726,3.249899,1.678745,-0.213307
61,126,3.444953,4.113351,2.596393,-1.13079
33,6,4.35149,4.474976,-1.010052,2.990369
33,6,4.956468,0.766438,-2.108643,2.805474
123,51,2.019841,4.509983,2.067939,-1.02145
123,51,4.278499,3.818239,2.156666,-0.473809
120,56,5.269393,2.905592,2.246126,-0.533538
27,77,3.271859,4.01883,-1.358246,2.708788
27,77,2.807357,4.280329,-0.754739,2.023809
118,31,3.560209,3.362688,2.851817,-1.648803
82,2,1.483056,2.707902,0.789386,-0.706718
46,77,3.297443,5.513497,-1.964537,3.940994
107,37,4.564449,3.577542,3.216016,-1.513052
112,46,4.267754,2.495412,2.375512,-1.241695
80,127,2.140023,3.189964,3.115801,-2.563249
121,67,2.645132,2.829624,2.240779,-1.632916
104,47,2.973237,3.081844,1.518995,-0.673746
106,22,2.675547,3.553257,1.805918,-0.887836
106,22,2.945521,4.317459,2.982852,-1.636373
106,22,2.762963,3.611734,3.052873,-2.072633
100,19,2.740828,3.891653,2.609147,-1.523291
100,19,4.525441,3.216494,3.721192,-2.181968
91,62,2.679769,2.965488,2.193367,-1.514504
46,72,4.3253,3.881363,-1.213005,2.937181
46,72,4.094057,3.925855,-1.004371,2.652441
46,72,6.246365,4.051497,-1.995692,4.574157
46,72,3.110684,5.254911,-1.233125,3.027873
94,44,2.237672,4.244915,1.871261,-0.846511
94,44,3.306691,2.802751,2.538537,-1.671086
94,44,2.806001,3.975848,2.436385,-1.28939
94,44,3.809984,3.105002,2.383512,-1.185539
81,2,1.686375,3.595882,0.845727,-0.314068
23,1,3.577502,3.192931,-0.2284,1.364652
23,1,4.443419,3.328236,-1.500515,3.044925
58,21,4.079948,4.371633,-1.203467,3.029354
98,8,3.494985,3.864047,2.113015,-0.730665
94,27,2.172064,4.571399,3.050929,-1.916448
94,27,3.064358,4.414197,3.453568,-2.019257
94,24,3.23019,3.259285,2.130639,-1.106706
76,119,3.065538,3.911283,2.204288,-0.976882
73,127,3.677876,2.037777,2.254647,-1.549714
44,72,3.587366,4.156206,-0.439094,1.975938
124,68,1.117135,2.641661,1.187021,-1.281459
12,32,4.31615,4.900626,-0.779049,2.92005
12,32,4.544001,4.407513,-1.357382,3.386867
9,30,3.775366,2.977548,-1.402275,2.528033
91,63,2.663954,3.163577,1.377133,-0.624837
92,15,3.358347,4.897597,2.483075,-0.730114
92,15,2.571938,4.655317,1.991228,-0.660293
114,66,1.597726,4.086245,1.145618,-0.447798
120,54,3.773157,3.857771,1.910384,-0.417068
23,49,3.698272,3.907229,-1.451659,2.929229
98,50,3.344058,4.104232,3.109779,-1.689314
81,10,2.509075,4.051758,1.916905,-0.860144
88,40,3.373313,2.454206,0.603686,0.144715
78,119,2.383873,1.93855,0.878889,-0.74569
118,32,4.045805,2.391053,1.628046,-0.629178
90,80,4.572475,2.321444,1.667231,-0.480909
55,14,2.930803,2.320462,-1.237277,1.747578
91,11,2.554184,2.859588,2.927508,-2.342325
96,5,3.024608,1.997335,1.739363,-1.319431
107,59,1.658642,4.572346,2.724582,-1.799434
107,59,1.528837,4.026794,2.105565,-1.459505
26,43,1.306455,3.707486,-1.910333,2.32837
26,43,1.739716,3.246329,-1.901838,2.306793
83,7,4.721707,2.46981,2.937438,-1.628208
83,7,4.433627,2.706211,2.389251,-1.100694
28,14,3.892295,3.329034,-2.137312,3.45531
120,35,1.870322,1.590214,1.164022,-1.384942
61,56,3.603068,3.917949,-0.848938,2.293709
88,53,3.06734,3.695177,1.730993,-0.593965
92,16,4.278185,4.057983,3.749968,-1.965931
92,16,2.382512,4.009074,0.538214,0.447367
127,38,3.868581,3.138934,2.619172,-1.382937
86,14,4.330792,2.582215,2.543231,-1.347145
86,14,2.919709,4.08079,2.455103,-1.217901
94,101,3.856938,2.221746,2.315729,-1.462126
114,70,1.228667,4.143277,0.633734,-0.064606
114,70,3.159556,3.225483,1.312945,-0.332629
114,70,-0.074727,4.193309,0.93489,-0.877807
114,70,3.336584,2.76365,1.297912,-0.43472
105,103,0.670951,3.078091,0.817879,-0.915254
49,63,2.089931,2.701317,-0.840037,1.163963
10,10,2.360069,1.823094,-0.019056,0.092995
10,10,3.296161,3.253249,-1.259561,2.304881
10,10,3.581194,4.416229,-1.768862,3.40924
17,5,3.631061,4.997059,-0.955861,2.856311
17,5,3.481589,4.093855,-1.835844,3.302521
99,18,4.787463,2.66973,3.703544,-2.283697
78,119,3.523829,2.122345,2.928158,-2.25113
98,69,3.817435,4.394021,2.893085,-1.160604
98,69,3.612764,3.422593,2.521205,-1.271691
73,121,1.753734,6.305882,2.83722,-1.157755
73,121,2.76009,3.475373,2.653472,-1.730748
106,25,3.030109,1.620649,0.79779,-0.533096
25,63,4.382007,5.303257,-0.474093,2.808746
25,63,4.072526,5.610386,-0.758753,3.09313
31,73,3.353103,3.43124,-1.106446,2.247419
31,73,2.752163,2.737325,-2.311049,2.918419
127,89,2.79301,2.134175,0.856267,-0.475787
50,75,5.944452,1.529719,-0.489228,1.906738
92,43,2.408291,2.356419,2.160604,-1.845065
19,30,3.502711,3.450386,-1.680043,2.889889
106,64,5.236502,1.867494,2.134813,-0.864773
96,48,3.086233,3.360365,1.090289,-0.083863
111,56,2.428856,3.22043,1.52962,-0.850057
95,60,3.041104,2.946212,1.887698,-1.070605
53,75,4.899253,4.089268,-1.015077,3.059247
53,75,4.814255,3.920253,-1.057323,2.997103
52,24,3.548908,5.327458,-0.939091,2.943269
106,57,3.944065,2.736396,2.917736,-1.816197
106,57,2.49848,4.318992,1.655575,-0.493442
21,93,4.329888,4.779536,-3.145519,5.239705
21,93,3.190138,3.109094,-1.050617,1.99298
89,113,2.829022,3.349965,1.783357,-0.885437
89,113,3.849155,3.932609,2.299393,-0.744351
58,115,0.288714,1.007737,0.038557,-1.146712
58,115,1.165443,5.795917,2.702968,-1.474462
78,123,3.501726,4.537184,3.89322,-2.22767
78,123,3.342143,4.201643,3.032983,-1.571987
10,11,2.014711,2.736891,-0.416193,0.724644
10,11,2.639362,2.906645,-1.068702,1.702492
102,20,2.302371,4.88108,1.823511,-0.509279
29,76,3.570035,2.701667,-0.918623,1.847962
29,76,3.225813,4.084171,-1.046206,2.404865
109,27,4.592081,3.525259,3.768933,-2.075806
85,9,1.926578,6.050767,2.890077,-1.245248
85,9,3.274619,3.326461,2.359051,-1.288484
85,9,4.095166,1.142678,0.683609,-0.180222
30,2,3.344499,4.299728,-0.843619,2.340087
80,126,2.889109,3.260741,2.283438,-1.397184
80,126,3.565197,5.086119,2.253923,-0.337338
100,50,3.547198,2.46869,2.887772,-2.059328
50,12,3.600243,1.213457,-1.297567,1.626129
50,12,6.616504,-0.115133,-1.243297,2.255998
50,12,3.486488,1.377004,-1.238831,1.588629
50,12,4.654855,1.160784,0.207416,0.53173
107,64,1.359361,2.600868,-0.247739,0.232849
108,53,4.590584,4.459176,2.735993,-0.659548
108,53,4.651601,4.086905,2.769697,-0.822001
45,23,3.658404,5.944394,-2.745692,5.046913
45,23,3.803705,2.300638,-2.54844,3.406366
45,23,3.772201,3.443906,-3.765154,5.080065
47,81,1.563871,1.343034,-0.267328,-0.181317
47,81,2.637003,3.443783,-0.481606,1.336798
52,15,5.973499,1.820845,-2.358557,3.904821
52,15,4.579577,4.181027,-2.521595,4.471841
95,87,3.782334,2.706316,1.543763,-0.521859
96,18,4.51538,2.146157,1.507946,-0.417956
88,116,4.584274,3.462336,3.007449,-1.34462
88,116,3.453022,4.319159,2.841463,-1.287367
122,58,3.650868,2.971097,1.632423,-0.554783
61,123,2.357299,2.557235,1.414404,-1.035824
87,8,2.962996,2.449184,0.624862,-0.045941
87,8,3.153739,3.361564,2.292467,-1.25749
99,18,0.974589,3.612986,0.712329,-0.465994
99,18,2.533465,6.543462,2.821206,-0.726072
99,18,3.370898,4.062213,1.977188,-0.564055
56,59,3.262984,4.131296,-1.754834,3.147767
127,79,3.382625,3.114666,0.882096,0.14321
127,79,3.214411,2.955685,1.652715,-0.760297
99,16,2.601898,3.644433,2.594091,-1.667073
115,19,4.208573,2.522123,2.066858,-0.947361
91,62,1.390429,2.330195,1.038733,-1.150849
98,15,4.057954,0.928611,1.56007,-1.158789
68,55,3.098868,1.882699,-1.130412,1.529271
36,80,3.85871,2.496154,-1.182042,2.143937
106,65,4.360999,1.980696,2.522804,-1.562934
19,57,3.464808,4.158032,-1.328972,2.81476
35,14,3.18641,3.324323,-1.405172,2.433469
35,14,4.291733,5.001884,-1.84083,4.013255
35,14,3.873701,4.205611,-2.146163,3.818499
115,77,4.387675,2.064499,1.382407,-0.379169
89,15,2.164409,4.145795,0.927369,0.025659
89,15,3.911874,4.914016,3.465507,-1.47731
2,60,2.530428,2.089567,-0.846177,1.098475
44,90,3.251692,2.97015,-1.894205,2.802184
111,42,3.654123,3.365891,2.851035,-1.608351
92,84,4.723151,3.513348,2.403264,-0.66265
114,68,6.143119,2.044378,2.130481,-0.41644
98,10,3.26727,3.674258,2.743769,-1.531464
98,10,4.041308,3.765466,3.848524,-2.281101
88,48,2.935888,4.057534,2.667343,-1.433686
87,80,4.512492,2.733601,2.474731,-1.141639
79,0,2.121145,4.72992,3.062919,-1.88375
81,13,4.024389,4.398859,3.694979,-1.873668
81,13,4.073396,4.986419,4.139482,-2.054936
27,100,3.856597,3.204309,-0.63336,1.886805
28,10,4.631219,3.387805,-1.650613,3.295645
28,10,4.775853,2.512614,-2.08645,3.428891
28,10,3.754906,3.138134,-1.729293,2.913143
28,10,4.91861,3.159159,-1.232471,2.901465
89,53,3.536598,3.752419,2.050613,-0.696987
89,53,3.374585,3.194686,1.936165,-0.879294
89,53,3.264832,4.358772,2.31317,-0.820415
22,54,3.547157,3.610629,-0.52099,1.816992
113,52,3.329439,4.113987,2.360385,-0.942603
88,92,5.588123,1.540545,3.512705,-2.231654
109,57,3.093186,3.145081,1.899136,-0.977616
69,53,3.281575,1.733472,-0.386559,0.80009
69,53,3.988616,5.478282,-0.956221,3.201115
87,88,3.648133,3.504158,1.944788,-0.64772
73,125,4.220875,5.092098,2.423272,-0.237762
67,62,2.554491,2.405686,-1.018015,1.410301
115,16,4.641119,1.749768,2.52881,-1.549943
116,65,3.642574,3.013755,1.391931,-0.300171
46,28,2.892663,4.062414,-1.473705,2.687016
120,70,1.644195,2.366563,1.385016,-1.377978
110,54,2.541257,1.505513,1.261107,-1.242867
87,16,5.322207,2.540344,3.961874,-2.376033
87,16,3.731944,3.421913,3.172718,-1.874279
18,93,4.721949,1.710122,0.327452,0.665932
18,93,2.91187,3.3349,-1.423472,2.345303
125,38,2.156274,2.336901,2.526793,-2.320531
103,25,3.011025,3.204777,1.977705,-1.065539
108,75,4.255546,3.336978,1.992343,-0.516617
44,92,3.165617,3.359663,-0.015734,1.051614
42,40,1.775762,3.614839,0.676201,-0.100715
5,59,2.20325,3.910942,-2.022995,2.890654
27,55,3.098531,3.088205,-0.279764,1.177244
54,18,2.623177,3.152582,-1.23006,1.95797
54,18,2.714305,4.541995,-0.480942,1.820086
110,33,3.654955,3.407265,2.47746,-1.21782
18,49,1.997923,2.792276,-1.120413,1.445423
43,93,3.402594,3.32643,-0.850082,1.968703
7,88,2.869808,2.008235,-0.389325,0.748046
118,28,5.121861,3.187279,2.394528,-0.626461
118,28,3.653769,4.567896,1.373698,0.362619
